,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30
ASV_280,-0.00797450604075584,-0.0036729830893263444,-0.0019965440466838684,-0.010727946384715751,0.009016785903747243,-0.01609725372800956,-0.018413889523440696,-0.04433145943388459,-0.004680119928095041,-0.06600750551327302,0.014279794078916238,-0.005347646714808607,0.06651565926316289,-0.07856577413359163,-0.059378646353469525,0.022839314360191727,0.1059353890486897,-0.05170422427329191,-0.055469824860044904,-0.031249652046436472,-0.019952111219240835,0.0812320528578768,0.12642774052748396,-0.09569826072805188,-0.003938451543432497,0.0398964767126694,0.06189218561078565,0.034571342516248695,0.020315831140521958,0.05780974569829925
ASV_282,-0.0022758843233886853,0.00010228920438096535,0.003174987162238041,-0.02438280765584548,0.00018477695855894565,0.006417679247635657,-0.02028450418885932,-0.013620588600811494,-0.03429588646722065,-0.039015584925745826,0.014913601394871972,0.0064425235690879264,-0.06191139938652707,-0.01113292850396054,0.0013730223024984918,0.06185709641812135,0.03933198560204062,0.012964789188052108,0.08249877649421732,-0.015740949922609708,0.006124009950962752,-0.013211533866274688,-0.0135817013226068,-0.01516249420749529,-0.09289211682994239,0.006950723016803821,-0.020599018170276796,-0.04454551977843152,-0.07705393214954394,0.014708426112151498
ASV_287,0.0010467043966698808,0.003961087231155636,0.0019402044869501894,0.00278404596272432,0.0004079408975905563,0.007474411574264476,-0.019498316047174145,0.003774331657077645,-0.01084872721337003,0.008327242419344157,0.002100235350873417,-0.0034492401011256,0.03944404502714092,-0.010733722112301189,0.010890734498066802,0.039077581076224395,-0.04211527680396949,0.018688649114231716,0.06128803448399834,0.02172995214674116,-0.038415513143441174,-0.006732833229955437,-0.04346609378542386,-0.026053525314046286,-0.02613158569412375,-0.003324420336942538,-0.006385329885560876,-0.012595820709666548,0.01774616377147797,0.0017335098976407435
ASV_29,-0.011335170713992638,-0.030364286327875255,0.02088536435099017,-0.07728651686486478,0.013860436243576411,-0.0024928613605080066,0.030421713324670824,-0.03767596035057204,0.06032895542209773,-0.007058718131379413,-0.02684429080040428,0.003416728027718088,-0.1499769173458656,-0.02610258258284209,0.06824361100567215,0.04857580358236108,0.002463475258953921,-0.06211824140527638,0.06002273359092131,-0.09427712098388544,0.1183521838696539,-0.09846893480268161,0.14750313346291458,-0.020010363595822363,0.02735550813002582,-0.1378166671044483,-0.025074046181463944,0.14282416279121093,-0.10174023348796546,-0.02471212555891279
ASV_290,0.00747702516602567,0.006661498349698439,0.013323883082017485,0.006641875237968808,-0.00018795005889103437,0.018463138356405933,-0.0060144915991081,-0.001694708893089388,0.01718460492663087,0.0024023926706896437,-0.03637012683478499,-0.05696473670631817,0.014766991953381228,0.04258118115278203,-0.05576925126102581,-0.007638044803678449,-0.058959711017464854,0.038521864164609926,0.012285286074492922,0.012415900939290844,-0.04451096570760828,0.06117238137072475,0.013189060680045944,-0.0029982345777749895,-0.028822491021426717,0.004815710014240993,0.030659732771170418,0.1341464338102559,-0.16516390897425548,-0.05786268379463634
ASV_294,0.0007326437994680101,0.004091684297335176,0.0008742177698871651,0.0025046651584652545,-0.0019187883819172201,0.012096612490222387,-0.007896580586765341,-0.0011095326464063747,0.005132174278089784,0.00155176759428116,-0.006630779362635949,-0.009305673159456452,0.011693566506224586,0.010022965964707658,0.0011826245680585064,0.005303251925021092,-0.017253607556332557,0.0007578849073951025,-0.010995603806616655,0.0033759551427004764,0.007042659563034132,-0.007913369502649264,0.015479775020731917,0.03864367924673513,-0.018226999503709332,0.04143602677404172,-0.008122014883606405,-0.0533014495460842,0.0276089054830774,-0.0008653525426844981
ASV_295,-0.0003321555634782094,0.005537213400497257,0.014568561143547223,0.022911863027797578,-0.017456903389010927,0.025383880767591,-0.005505164299946897,0.0006491053478619509,-0.12688380998175922,0.06727569736329603,0.09523059870272761,-0.001619184415791205,0.1433145919021421,0.029004657847396816,-0.0154435754592127,0.09427503706036483,-0.07583901906446028,0.18980962896929865,0.1875199604461614,0.10356570330489129,-0.12027425051585355,-0.01947990099528976,0.011469322557068144,-0.06234851536185747,0.09952065211683642,-0.013564964912144511,0.04285720021581194,0.046578250786360964,0.05795837042140181,0.023991217906032286
ASV_3,0.3241578839601155,-0.44107339524799327,-0.606918319799531,0.128924073684409,0.36347005255517884,0.10992812850329058,0.036583550206614385,0.33995180867694946,-0.08881077471028898,-0.010904972061044857,0.032532470972289694,0.005403381433724991,0.019436095963270346,0.04444574163226145,0.004517894600897447,-0.007810488028809182,0.002245750118779093,-0.003917838282735146,-0.01901524243085362,-0.036597839292869756,-0.0022003048319146814,-0.041309953659472626,0.007471765650124408,-0.02686396814068154,-0.0062318310695427545,-0.012109463763625003,0.0004092243896877317,0.017573667279305566,0.02455680945758139,0.00569433081295656
ASV_30,-0.015225556255258026,-0.010423521004261286,0.016862346173444134,0.00655683477310623,0.07506630022904086,-0.030504077617879034,0.06145012156329974,-0.05286745046630684,0.08905956722728868,0.0028060968177960346,0.036728323782316635,-0.09653855320561745,-0.07073331025251868,0.06242323900607555,-0.06439613979322201,0.0235756841657014,-0.03231968794253686,-0.13968847127095085,-0.004457460235857083,0.16192210835149706,-0.07787009681948474,0.012820248779335283,0.11544326091067837,-0.13544749338074555,-0.0944690551818956,0.10119953587558449,-0.03450434576388043,-0.02973068385952382,0.09987604266979906,-0.04239989307262823
ASV_301,-0.0045472496011431185,-0.004196425854180087,-0.0015868300908715852,-0.02538433203613306,-0.012322397125504843,-0.003961813128204654,0.018579032948907052,0.03890591473823925,0.0282317416346079,0.03281842957939812,0.02204767898517967,-0.03806595877235281,-0.013341125862441659,-0.05460215989610632,-0.031021998621639034,0.0216235766310826,0.006192306148459623,0.014772536830333064,-0.014517324936424566,-0.016748918303518545,0.019344374393472502,-0.037303307196508824,-0.02339027389443061,-0.0035256422309455776,0.00790769959726024,0.018608992365236207,0.06569413774727614,-0.026578897774569003,-0.020328113510762146,-0.018735017221312326
ASV_302,0.005470482341585352,0.006325621302773308,0.0061548022019749845,-0.0006920183714045102,-0.0009602180669954796,0.0012459117578841714,-0.01733810942989122,0.00660973848399621,-0.008496908684779881,-0.00381953931385329,0.015916648852377237,0.02459070644213934,0.027662549802134975,-0.02101553315858096,0.000824595400914014,0.034852636529595644,-0.016866212590765404,0.04582326241135707,0.08322428150305465,0.011058994220430695,-0.0007101776452061079,0.03575815786635196,-0.10554856518294478,-0.048177729650324796,-0.016477476951020836,-0.029386949259383385,-0.009835628012617424,-0.051118445787949926,0.051387310129147136,0.006222717254622208
ASV_31,-0.007913161014642428,0.002075475938667835,0.018972723693308508,-0.010693708490668896,0.012274037789909972,-0.008341368830569124,-0.06820786366296297,0.0069336963343799045,-0.05545242303560677,-0.07364558402260755,0.010603590934071209,-0.1414219424741729,-0.0506977217756878,0.01180616089284647,0.09809843346779562,0.09964115320376858,0.11755805701614379,-0.06063141278175911,-0.018863850399505094,-0.10975629525030525,-0.0699400875073021,-0.033224038160862855,0.1461389486295738,0.0534818526754484,-0.16986683791948842,0.0455754335908376,-0.21121780794691514,-0.06630695121469035,-0.05044875284154233,0.01847243455551458
ASV_313,-0.005196499044223999,-0.008101933031350683,-0.002084076973012006,-0.015033300282718182,0.03104467609558745,-0.017019161310362026,0.01832627723357427,-0.026051114509559124,0.024024974022336658,0.018094884490592305,-0.02481016990359565,0.037482017736892595,0.005245758358463042,-0.016006155233917557,-0.008353229809927809,-0.013149894422355543,0.031470373510123675,0.008583352049053231,0.055417224691304,0.018481243905324376,0.03213042951731804,-0.00838019252528113,0.06722003077422894,-0.005945151092818855,-0.030170925937304145,0.05681107967916478,-0.0021541683991006828,0.008354893305303259,0.001421231617500794,-0.016716173172145805
ASV_32,-0.05133601060509708,-0.019413867034195384,0.0490426106546121,0.3242851937083257,-0.13553273352531273,-0.5246913536394396,-0.4112832963542596,0.35154592934521584,0.04630763795889191,0.11247954037158721,-0.1412582098902988,0.3538840909066771,-0.07596263224344571,-0.01156129555302515,0.012413389375002795,-0.054971884574572645,0.07824358133178898,0.07241954557054911,0.07155735768834141,0.10475429970226346,0.0702444462998001,-0.033082277642651196,-0.04563683035711109,-0.01748463576137033,-0.037809228017315205,0.053777980142287504,-0.0544228165782018,0.052812638088988166,0.04232734095714973,-0.00010732872993685709
ASV_320,-0.0026850010113081734,-0.006081072636098949,0.00036476899059170595,-0.007598715850664168,0.003112599085718807,-0.0020132297639611054,0.00718307244518645,-0.01800733136079131,0.01413038815539969,0.001885425677182244,-0.009626840269499438,0.021729153595013772,0.0022250806606884835,0.022452324209372005,0.009282018281741883,0.00042048393673013306,0.026239482491623303,-0.017477605925345294,0.021493522208293796,0.05696105075486155,-0.011500502992555253,0.014007772000865991,-0.019189118474894077,0.033238412292440594,-0.005385881947436644,0.006003666510096457,-0.004261341318038776,0.003294652630228527,0.0015702294634277639,0.03499282628812991
ASV_325,-0.003101918772146458,-0.001023317147229768,-0.0013430584725988932,-0.0025590681726401538,0.0052712665674436165,-0.007355797423974928,0.005051266722975776,-0.004534864874669883,0.01527243834597058,0.012386942155121384,0.021934008490629358,-0.01079911419745398,-0.013028168835528984,0.0010153218251056182,0.013919325290879766,0.0038271754408504104,-0.0005500181224956478,0.009970322391005992,-0.033360798898869067,-0.02418151536622369,-0.04247192504123617,0.01565441073556834,-0.05498658449317443,0.00978675739604697,0.032921119512598775,0.006741637848069347,-0.0038792416686690223,-0.007127536471532621,0.00040676511123631477,-0.013716759421044892
ASV_327,-0.0026135318280781496,0.00042655855467004563,0.0017080711014207123,-0.006639302403204121,0.008167322709694426,-0.002341845396324042,0.003021332899035905,-0.00993983228090535,-0.01746619972864224,-0.003538205584499367,0.040707661814358385,0.0042962494581667955,-0.003977350337934663,-0.03521420611448158,0.0013330563582512845,0.031513631655856994,0.00535907770503704,-0.0009685129151761553,0.043347036348397115,0.011149161526377833,-0.0061488346745532715,-0.004217153578924701,0.0016638242894356458,-0.011719704412615894,-0.0039175525230651514,-0.058239695004524646,-0.04327760877351342,0.042587839358899496,0.035874856936639374,0.004843825677324883
ASV_328,-0.006829647001776875,0.002643878303909331,-0.004062332145852044,-0.02275479130546544,-0.004822609228198803,-0.024302498158564556,-0.022757647717520344,0.020924330826468898,-0.017993278538144038,-0.06134486016552155,0.0423945470280417,-0.03841721556677057,-0.07097693325016788,0.00546547572799605,-0.028466770591398335,0.07965485896372955,-0.013297421867148333,0.026290590414467876,0.0052773199117856825,-0.04625963023972892,0.05662431454068752,-0.07706628374032556,0.05089921438183858,0.07306891818543951,-0.016884374302128434,-0.08613313031666249,0.08387798489317504,-0.014516262945138138,-0.10417900399297407,0.0013539315090918872
ASV_333,-0.002563486716237686,-0.008330273565804888,0.0007030497482909012,-0.010354194158809558,0.00919239338656267,-0.0001222625884993529,0.009191544430872695,-0.010210988296327854,0.008138762316142877,-0.005070674895350117,-0.01877184877364643,0.029145812789331663,0.01602412173840197,0.012331298594419908,0.0017323405389680117,-0.006411001726896296,0.020077906625923507,-0.009729819341161744,0.010935688005775358,0.04422023680444987,-0.004489791368509424,-0.0005873554399354212,-0.013996882843783845,0.039889087114217535,-0.010313102140110615,-0.001952352648175136,0.007355819516724901,-0.01027297436094676,-0.013562357964669054,0.02470356966731868
ASV_34,-0.009480322758011995,-0.009216945436765612,0.0341512753506058,-0.0003379964075340279,0.04873175997599239,0.04617442454770938,-0.009499864584659155,-0.0400653829352325,-0.1481795636285929,-0.00997336573153229,0.057632807525754226,0.03508933412933636,-0.18307131523010164,0.02878088369190631,-0.03388886269142995,0.10361936485124362,0.05256531067202573,0.016195736914511358,-0.15768349987704833,0.10230022284134631,0.08024867856841215,-0.11989611658036584,0.1806411002677877,0.028014887746851885,0.11686965376988456,0.19846919005504032,0.03753159694021141,0.04991923873526406,-0.0585323458601774,0.057883530044932976
ASV_348,-0.004633146386788417,-0.006685705977160566,0.002552090047178162,-0.008401660049310164,0.018829651551536455,-0.011864769284681864,-0.0012505469113465058,-0.02755854342642005,0.008885327134039618,-0.01645700548215468,0.020461279551129717,-0.003032880754060988,0.02966482755765336,-0.05620876578281639,-0.027452361022125858,0.020117547204557672,0.01424044422154284,-0.014232932869066692,-0.06440419921246576,-0.020236042287919948,0.026964133583584203,0.014217744651232876,0.039673956613188115,-0.057082230085865736,0.010021024179739695,0.035406995106146213,-0.0795825827609657,0.06407180362766278,0.04408918481101966,-0.01983328684617093
ASV_35,0.010028432137582166,0.03552232242453151,0.03692395781564908,0.09058916358248315,-0.031632681938838045,0.24077156549053322,-0.0283595574053751,0.02116445845561791,0.24054147215738475,-0.134221202912933,0.01006476894101176,-0.050749768835840266,-0.026289088735741904,0.17522826863684643,-0.2675515318232842,-0.32276781946157634,0.002240727397403811,0.23122068582229455,0.02085619796802267,-0.06461155731600296,0.19344577408787267,-0.01678264794269049,0.03517544794346429,0.10064584350233903,0.11860181351732796,0.2578330516829002,-0.0987188201122663,-0.18486096691549112,0.154324852176901,0.043581621505307325
ASV_353,-0.0010346704731596964,-0.003992986684595023,0.00034193278419325946,-0.005300473577914836,0.0028615085007693834,-0.004613245882781284,0.004024767546397942,-0.021348349212626783,0.009688967652039526,0.005431804660068278,-0.010575179567167501,0.02033849795888649,0.0028870620545026126,0.0020692721843400003,0.008689039154606877,0.0009904381369508707,-0.015653017970698773,0.0073222526408067866,0.0048483127405804126,-0.007427791298717463,0.032222679418514456,-0.010393519873790205,0.029890121893033663,-0.037308757674734946,-0.00820422922855464,0.012327542067418599,-0.02523250730702393,0.027449606624019865,0.022944018386357623,0.007116784475638293
ASV_36,0.018694671858680408,0.027709347383648192,0.02234797578975523,0.003668763717082823,-0.011233267901352696,0.0419986510370453,-0.024777560058412817,-0.0007033855344556587,0.009266274739011383,0.013126588208451242,0.03197331307115771,-0.10012875170637142,0.21128012854184258,0.1087668846908726,0.037545102385710565,-0.028015380549953298,-0.016468940143770355,0.12062530652070216,0.12023771384642876,-0.05187291010001778,0.1641335048356138,0.07309416073234758,-0.08440659595333776,0.17454691332324052,0.034248480071452383,0.0948649558830525,0.06089457358379889,0.2564501561351626,-0.16794048409294068,-0.09242498240097277
ASV_366,-0.0003922260911687584,0.006000761096193109,0.0012631993264374094,0.018649791067980395,-0.009292135270244046,0.01718031029024951,0.01833585252248033,0.0035687769998057808,0.006255921048250217,-0.014257962829234229,-0.007633740878031512,0.00624744924131353,0.0023012554958603795,-0.016204002957527622,-0.0026166907472466297,-0.020659400187814255,-0.036469433954989756,-0.04273550089066311,0.01776023352418604,-0.013684265310950568,0.01520533055082677,-0.0036484366242360267,-0.029894809717007892,0.029483234177552217,-0.008441503237337751,0.036303258756607365,0.009481344101437592,0.01270485828734974,0.05255390919121504,-0.00852573836966801
ASV_367,0.08391192286038841,-0.10667872623976625,-0.11653008901621223,0.02600244966189304,-0.20589941038020915,0.01867489837010159,-0.04566719299111414,-0.17763942333835953,0.03964432316247627,0.010295405426929137,-0.02322247161958956,0.005064904297799281,-0.040201951715827126,0.035022416417454655,0.012031958842996435,-0.012546368535117642,0.023592173934346913,0.007218839093168639,0.054442125104878766,0.06639481605179237,0.010520513973368993,-0.01223099464564738,-0.04553443438904676,0.0009585598784858383,-0.0024401026378345165,0.006834820859275301,-0.017020168268325666,0.02027761004727798,0.010478751610492148,-0.11538247046313718
ASV_37,-0.016868427188566324,-0.05560576213323097,0.017496748649306396,-0.10138529559401892,0.025508229614764205,-0.014961678344129698,0.10442436960069719,0.04735331241326263,-0.041481307110583766,0.0739418918812547,-0.1006505766601168,0.082878414332847,-0.12259797277958008,0.19130482508602986,-0.07148388785338067,-0.16551291756024478,-0.025288471443571305,0.14589239165927806,-0.01485595538848517,-0.0343229759944486,-0.21013839699476813,0.11954664775561397,0.052215617707755395,0.11070486709298484,0.016524800107844375,-0.05568876605795748,-0.05348496346739328,-0.03217022613329934,-0.20668369737168915,-0.07980340874794462
ASV_371,0.009368197011850156,0.01418665379818855,0.010237992272263218,0.007622967671451115,-0.004430076527269394,0.023615918831707713,-0.002495604577487776,0.002166795837479072,-0.004363450852300372,-0.009471031356845088,-0.039672552107918736,0.019576693726191592,-0.011766345777555238,-0.04265494590921035,0.008331562367337286,0.08212337922028257,-0.01911924969123692,0.027973580423787975,0.049126515645044125,0.02859840818845368,-0.03198427028579828,-0.0029389211574669637,-0.028613340464435307,-0.0006242766199328187,0.11134161941353012,-0.06782420627425562,-0.04371970194898298,-0.12233588777847221,0.07723563083117281,0.049831510507975435
ASV_372,-0.004180017993176441,-0.0014417956919950286,-0.002083839774685776,-0.003604859829200591,0.0206009402605571,-0.01229213091744536,0.010635368695288337,-0.014440273806499438,0.025878591412678113,0.011675361788466187,0.012797764982504853,0.0017310451294997756,-0.020813005105316425,-0.007585653847888523,0.039985120012347816,-0.013904681689438574,0.020202641326579503,0.0025601863334425755,0.042494024345123324,0.07358366918160116,0.002965650493090173,0.07091619722154344,0.06347959394900878,-0.0022103983816818404,-0.014757944971853088,0.02203078804191554,-0.007754639512263384,0.01082459016298727,0.02350699311339945,0.005680937094526353
ASV_377,-0.0012876185521691458,-0.002962473293358744,0.0004650093679094755,-0.0013665540984175006,0.014255977078727333,-0.003759264433939602,0.0038926808120155307,-0.009035067348031596,0.0030949100683726975,-0.00030141092579799805,-0.0028149957047379675,0.011030561230066334,0.007312605873407723,-0.006002230593208424,-0.0008946944161264519,-0.00511503020920887,0.0011245311092722633,0.0045826450863007216,-0.008907171777895087,0.002785808166165371,0.0018476567346014912,-0.004560621797030675,-0.0033683857793266945,0.009589699641914267,-0.0006470060339464316,0.005220735713433783,-0.016146679935608498,0.003385648809878144,-0.002259519192237694,-0.005686276140634923
ASV_379,-0.0015943495635051485,0.003839365149601988,0.001462659145268422,0.0141270011764318,0.0008879706318708863,0.030711996973885783,-0.035707443189957125,0.012209021814274941,0.008329144990287864,0.012726647348340716,-0.03218424243156059,0.0025206946689574046,-0.007841006006628199,-0.009852529384716978,0.0116736699571712,0.0332877798655495,0.0009176525961048765,0.007737545358614688,-0.0014489775893072434,0.023649541052030754,-0.027486127197617467,-0.026387404485704247,-0.012900043874315358,-0.05561187463657974,-0.04605914165492581,-0.012093703837769816,-0.05858268725839447,-0.08974446803789916,-0.017808768218149536,0.027091797534133343
ASV_39,-0.015445890237785663,0.04955700794135391,-0.020177946737450488,-0.0027911695545262917,0.03185052467310693,-0.030264392036559604,0.09459385987007193,0.005181042035897805,0.027182599719537966,0.12461682874349037,-0.03999046486006882,-0.11349692249064557,0.09194472732443511,-0.08484995818299637,0.4532139171439447,-0.18525663167531248,0.22592963571990443,0.039046871057797305,-0.03525670802700745,0.045608435672566665,-0.172629030068858,-0.10435508589088772,-0.08670850259392449,0.009280432815872186,0.07827210698295606,0.10027271921517465,0.11337363855960225,-0.14704980133941317,-0.06277249405814732,0.12417193075241877
ASV_4,-0.05543464525173481,0.015866765120558984,0.016766683653101293,0.3579489461063453,-0.19755970509708548,0.10020548235126071,0.4976474626953752,0.04390939940056594,-0.4338147821873729,0.07812852610370781,0.03010526429157187,0.12604965388679626,-0.03493611771860029,-0.09626371326268271,0.007173536178800021,-0.01989066653335793,0.0425783411434389,-0.1484630200628321,0.019812301824704875,-0.04047028336507642,0.3025774591402216,0.13141795986556404,-0.03343599035325348,-0.051873706698464465,0.015916210347879243,0.04813583018109417,-0.12858468965121755,-0.025188758079290056,-0.09040428515318549,0.022820807030679797
ASV_40,0.010962976891380663,0.023331979889778715,0.024748913505225806,0.029593969400772056,0.03790339602585318,0.0970430112881685,-0.010462987708098156,-0.03300347866054061,0.04733945704149998,0.0429866473144625,-0.004608675672928487,0.0467075487062636,-0.01086248938084394,-0.0945693830310502,0.13864503935259465,-0.11014154410311441,-0.102373288204785,0.029766848361726935,0.02776483077860644,-0.13289744565022574,0.15507547801064397,0.26921638043761487,-0.10246757130444475,0.171046223880259,-0.012636581782220777,0.019937604446065085,0.0920475787524527,-0.005414862554295916,0.16656377746576187,0.03642639389282723
ASV_408,0.0015038707504383027,0.0018345862778056993,0.004403834913551048,0.0010242396087062674,-8.194514568967799e-05,0.010017230371689756,-0.0066791606272148234,-0.0008554018622277284,9.543582402487967e-05,-0.013617043563623681,0.001956297087939249,-0.01370785195168378,-0.01614730790374307,0.007613437551797689,0.006715926596469319,0.009240449311949731,-0.006611721687114477,0.015563029955112504,0.018957616093776244,-0.00272351497032571,-0.013237206361690849,-0.03302281491363121,0.01366205995888422,0.01084733765744567,-0.0030959154070698577,0.010612258000873545,-0.0028763983969529224,0.03900555785849497,-0.08094965446619595,-0.007814303614154078
ASV_41,-0.0036724975029146156,0.011263438533993496,-0.0013418246527416697,0.023449886820280704,-0.007430458310150269,0.047148267521588925,-0.03033985162084843,0.019238912080584678,-0.004698503054603115,0.02499043767426915,0.015696277005505656,-0.002274808767365297,0.03350112073778273,0.05301164116365554,-0.006368082902803788,-0.0858358319494775,-0.002283747543425066,-0.05191507110768764,-0.019694833762168247,0.018228098201968305,0.07177985017982563,-0.07065630955657926,0.005409255385519393,-0.015484920486188998,0.007978226824871683,0.0005991845113224421,-0.03061592956339609,-0.04243443181459441,0.054719515593378086,-0.03162666030903294
ASV_417,-0.0025096860721754593,-0.005883497550328767,1.3822268620787458e-05,-0.011546157049630558,0.004517246453134604,-0.0017321580597028441,0.00477793556271475,-0.0019629356916263377,-0.0007548985820266696,-0.009629121555792352,-0.01952890011575608,0.01424613761966164,0.020782249141058015,-0.013002970847275431,-0.021000680100610968,-0.009885354598576075,0.031317444429362525,-0.004671730914280267,0.002535730324278075,0.027798445111209748,-0.004799295542013306,-0.01199349555765377,-0.008779447129384797,0.031754885244033186,-0.009516355284879159,0.013367292579371231,0.003486369427729364,-0.004972904821178971,-0.016244723118706665,0.02583678812672003
ASV_42,-0.017843081951337887,-0.048018239448084525,0.013222647065243951,-0.03768318330096371,0.072719215807317,-0.017900645127908517,0.06539086846005734,-0.09451424743075183,0.15565111569540013,0.06408911317461898,0.10595112223340068,0.09770861292286016,-0.006624777634605549,0.17155832145375027,0.06096811561515523,0.20595771422049233,0.0340967593451497,-0.19597796473768284,-0.057237439866875385,0.031726794606327706,-0.037268421126732544,0.11409396571067917,-0.1485038550965165,-0.0075810441138226365,0.11626571485378259,0.09901554050893306,-0.18047994827007807,0.08377695712616504,0.13882660301373567,-0.05448397600062952
ASV_44,0.005287638832511366,0.011280470951801784,0.014357989185035001,0.022315617525530865,-0.009041827359197006,0.04735422765407572,-0.010975443186044763,0.001082244927087129,0.0014947898207308343,5.575491368237628e-05,-0.015544523655536123,-0.044972156389728284,0.058854739096983674,0.018839352033302167,0.016535523745526658,0.057306593491810144,-0.009604996266345568,0.10430272644288184,0.07357282649778783,0.003966382896435362,-0.011269902369746041,0.004195943886450152,-0.023299572210986635,0.0029596136286457273,-0.02897035681242989,0.03799815970796818,-0.05425408765612303,-0.014994890659626732,-0.13396993170201016,0.005297260127412578
ASV_440,-0.004073088309897103,-0.009802918359883511,0.0019274469496009723,-0.02248942952425315,-0.0029652661266319088,0.002163693358343772,0.010289058540120223,0.022788840059969652,0.006960271009042967,-0.013042812332555803,0.0028856947296919816,-0.012970510144861072,0.02084308664121793,-0.049047089324202264,-0.0034203308623530636,-0.0090882654652981,0.0001671277254560131,0.010462943620608631,-0.052277778803440624,0.060349974143784756,0.013088190492522333,0.0031781245748895115,-0.023852278961116583,0.025593911335973364,0.0031696115434774945,-0.007498082846720105,-0.023791934744944336,0.007682708233179058,0.00030465012632453146,5.1158035995261304e-05
ASV_447,-0.002083110969026312,-0.00052351783596127,-0.0012397232882788267,-0.004748313257128055,0.00040177409169264933,-0.003525847574638829,0.0033142912883263338,0.00047039678731897514,0.00740134055876469,0.0027621586212586945,0.007313209212077949,-0.00986523881588169,-0.0020231228221196753,-0.023867260888578563,0.006308800551760962,-0.008639574837083618,-0.002835830528471666,0.01942920472737469,-0.0187415906361418,0.007626525407021823,-0.001354471247226217,0.0021780897154725825,-0.004737482108901657,-0.0004112469709072978,0.0005976376468493279,-0.012632029521525118,0.034644419309943664,-0.010352256072688795,-0.010610953701559726,0.003979941043904049
ASV_45,0.0005609751444748871,0.019823584543223697,0.00018395648643182582,0.010419428894170015,-0.000491363899173379,0.0012466490606674464,-0.010018834435722244,-0.006031945256302189,0.04087059338765351,-0.006750105463237621,0.05237990092138708,-0.016209974901323768,0.04606186207015698,0.030185444188879633,0.055538956095028624,-0.05869772573337093,0.03357771779102982,-0.06199666257504606,-0.01897365012838332,-0.06050798593529183,-0.10940505627902511,-0.03720278787613753,-0.06120627917099205,-0.0635756672387237,0.056055697905393886,0.05010045695942792,0.03371376317097262,0.06524881349076232,0.07044795145944907,0.05290134076671067
ASV_458,-0.0012084527200028256,-0.0049866802354479964,-0.00028310101103910465,-0.009539659631890662,0.00019233473717666152,0.0020277114258733468,0.00583734899386417,0.008698597848052816,0.0060560373577402665,-0.0026298688112659087,-0.008643812678608875,0.015519263551770196,0.008244534554856195,0.01503232591786393,-0.002786187854046857,0.00896468644608525,0.017841821461074926,-0.02252817255504881,0.028848136222903796,-0.008341580179931467,-0.004920442940343475,0.019951346083552354,0.03199590171634292,0.004080813986678856,-0.006367179365436171,0.007893866639684208,0.014901861810274555,-0.017263523736048014,-0.0018847452218144814,-0.004945695402575469
ASV_459,-0.0025172978698356154,-0.0026996829538236894,-0.0024319322286862595,-0.00855965356377521,0.014092027796324555,-0.009579316401999128,0.00928259383191228,-0.005680141611883353,0.004968969867611724,0.024157045168957385,-0.023295984440202814,0.016317525367170373,-0.003513508865130927,-0.022651433299484106,-0.01882715985110871,-0.03546712168547429,0.012956606935147273,0.0316746643156783,0.036721082909840115,-0.024943137888460108,-0.008736364406545828,-0.03561445057652922,-0.0043977845112598175,0.061063651303801744,-0.02036753761547976,0.0028023290602188495,-0.018624946565708986,-0.02206333673160784,-0.03309653640505776,0.0031644996237987647
ASV_460,0.00035164622397778586,0.009675394286503793,0.000368457073736475,0.006853799073750633,-0.006766876771353164,-0.006746702026855268,-0.012765611864095094,6.220347059848869e-05,-0.028616451107883932,0.0006037087218830915,0.026044149377727772,-0.024312025778327247,0.11826764877000921,0.010175861302752756,0.0034195569636688264,0.07953681650704779,-0.11273429329083572,0.05877562098235484,0.1451845941477483,0.04398744412327446,-0.01779790924838816,-0.016878664879519473,-0.04137911639095109,0.04418199367803083,0.0829266544486159,-0.007708303505827542,-0.014491126444525252,-0.02585058706252108,0.0358813696936894,0.011171342666071494
ASV_47,-0.01579607227356446,-0.040564269752173525,0.017524737651589774,-0.1143038961323812,0.05538241153453303,-0.06817530029303304,0.07306523359116646,0.06179291181197026,-0.13689062711762173,-0.06135139888929057,-0.15537206432854217,-0.15776574998372137,-0.309074320158358,0.20086098867858362,-0.006883346933821511,-0.13391952378482616,0.001527486786996679,-0.048730235877887926,0.17207552801570886,-0.02217954434755601,-0.045878878544750305,0.08626903942121304,0.03227320816526776,0.10005923158995327,-0.05478255415101224,-0.010698894765493393,-0.017745627116647948,0.04861841594927573,-0.08090003181521074,-0.00803827228467254
ASV_48,-0.0027224944490865277,0.0002212403236867469,0.01374222862302177,-0.002617495488154077,0.038161808427433705,-0.013614159649003454,0.010590513124076825,-0.02279796251076404,0.06568141138446634,0.025426828420860283,0.005947022389695608,-0.06484512074946795,-0.08766701951519137,-0.0008693548296508899,0.01041251445829031,-0.007443160366668644,0.038856915987214,0.004225683584088819,0.030388356005338193,0.06585405898391607,0.05794282603994984,-0.006452402977272361,0.05481337670641708,0.03253160946296267,0.021091304493013115,-0.07936173686306415,0.1854550653689799,-0.01845388086201105,0.06964709635763934,-0.020294154809208178
